## Generation 0 
{'pos_end_effector': array([ 1.29026789, -3.52674869]), 'dist_end_effector': -4.823258142602211, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644037, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644018, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440106, 'collision': False}
{'pos_end_effector': array([-2.45845977,  0.2840411 ]), 'dist_end_effector': -0.5393187398320722, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440156, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440106, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644008, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503643997, 'collision': False}
{'pos_end_effector': array([-2.47612058,  0.40149291]), 'dist_end_effector': -0.622806045152736, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440106, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.40300851,  1.2553446 ]), 'dist_end_effector': -1.318448296680829, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644013, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644015, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440095, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.26068373,  1.14051927]), 'dist_end_effector': -1.169931714939686, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644018, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440095, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644016, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644009, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440367, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440217, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440095, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644009, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644018, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.40160459,  0.36607285]), 'dist_end_effector': -0.543411062381553, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644016, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440156, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440394, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644013, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37468684,  0.29435774]), 'dist_end_effector': -0.4764836928855202, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644016, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440106, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644013, 'collision': False}
{'pos_end_effector': array([-2.36476145,  1.75610886]), 'dist_end_effector': -1.7935911531919106, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440106, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440217, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644016, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644017, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644015, 'collision': False}
{'pos_end_effector': array([-2.89268198,  0.49843995]), 'dist_end_effector': -1.0224106310543022, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644018, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440106, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440095, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364403, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644037, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440156, 'collision': False}
